name,description,shortDescription,sku,stock,category,subcategory,subsubcategory,status,featured,newArrival,todaysSpecial,delivery_type,brand,air_purifying,pet_friendly,seoTitle,seoDescription,seoKeywords,slug,mainImage,galleryImages,imagePersonalization,textPersonalization,features,badges,price,discounted_price,variants
Theme 1,Theme 1 description,Short for Theme 1,theme-1-111,100,Sweets,Sweets BYTHEME,Theme 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 1 SEO Title,Theme 1 SEO Desc,Theme 1 keywords,theme-1,theme-1.png,"[theme-1-g1.png,theme-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 2,Theme 2 description,Short for Theme 2,theme-2-112,100,Sweets,Sweets BYTHEME,Theme 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 2 SEO Title,Theme 2 SEO Desc,Theme 2 keywords,theme-2,theme-2.png,"[theme-2-g1.png,theme-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 3,Theme 3 description,Short for Theme 3,theme-3-113,100,Sweets,Sweets BYTHEME,Theme 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 3 SEO Title,Theme 3 SEO Desc,Theme 3 keywords,theme-3,theme-3.png,"[theme-3-g1.png,theme-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 4,Theme 4 description,Short for Theme 4,theme-4-114,100,Sweets,Sweets BYTHEME,Theme 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 4 SEO Title,Theme 4 SEO Desc,Theme 4 keywords,theme-4,theme-4.png,"[theme-4-g1.png,theme-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5,Theme 5 description,Short for Theme 5,theme-5-115,100,Sweets,Sweets BYTHEME,Theme 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-5,theme-5.png,"[theme-5-g1.png,theme-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1,Occasion 1 description,Short for Occasion 1,occasion-1-116,100,Sweets,Sweets BYOCCASION,Occasion 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-1,occasion-1.png,"[occasion-1-g1.png,occasion-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2,Occasion 2 description,Short for Occasion 2,occasion-2-117,100,Sweets,Sweets BYOCCASION,Occasion 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-2,occasion-2.png,"[occasion-2-g1.png,occasion-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3,Occasion 3 description,Short for Occasion 3,occasion-3-118,100,Sweets,Sweets BYOCCASION,Occasion 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-3,occasion-3.png,"[occasion-3-g1.png,occasion-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4,Occasion 4 description,Short for Occasion 4,occasion-4-119,100,Sweets,Sweets BYOCCASION,Occasion 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-4,occasion-4.png,"[occasion-4-g1.png,occasion-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5,Occasion 5 description,Short for Occasion 5,occasion-5-120,100,Sweets,Sweets BYOCCASION,Occasion 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-5,occasion-5.png,"[occasion-5-g1.png,occasion-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 1,Combo 1 description,Short for Combo 1,combo-1-121,100,Sweets,Sweets COMBO,Combo 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 1 SEO Title,Combo 1 SEO Desc,Combo 1 keywords,combo-1,combo-1.png,"[combo-1-g1.png,combo-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 2,Combo 2 description,Short for Combo 2,combo-2-122,100,Sweets,Sweets COMBO,Combo 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 2 SEO Title,Combo 2 SEO Desc,Combo 2 keywords,combo-2,combo-2.png,"[combo-2-g1.png,combo-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3,Combo 3 description,Short for Combo 3,combo-3-123,100,Sweets,Sweets COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-3,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4,Combo 4 description,Short for Combo 4,combo-4-124,100,Sweets,Sweets COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-4,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 5,Combo 5 description,Short for Combo 5,combo-5-125,100,Sweets,Sweets COMBO,Combo 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 5 SEO Title,Combo 5 SEO Desc,Combo 5 keywords,combo-5,combo-5.png,"[combo-5-g1.png,combo-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1,Type 1 description,Short for Type 1,type-1-126,100,Combos,Combos BYTYPE,Type 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-1,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 2,Type 2 description,Short for Type 2,type-2-127,100,Combos,Combos BYTYPE,Type 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 2 SEO Title,Type 2 SEO Desc,Type 2 keywords,type-2,type-2.png,"[type-2-g1.png,type-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 3,Type 3 description,Short for Type 3,type-3-128,100,Combos,Combos BYTYPE,Type 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 3 SEO Title,Type 3 SEO Desc,Type 3 keywords,type-3,type-3.png,"[type-3-g1.png,type-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 4,Type 4 description,Short for Type 4,type-4-129,100,Combos,Combos BYTYPE,Type 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 4 SEO Title,Type 4 SEO Desc,Type 4 keywords,type-4,type-4.png,"[type-4-g1.png,type-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 5,Type 5 description,Short for Type 5,type-5-130,100,Combos,Combos BYTYPE,Type 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 5 SEO Title,Type 5 SEO Desc,Type 5 keywords,type-5,type-5.png,"[type-5-g1.png,type-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Brand 1,Brand 1 description,Short for Brand 1,brand-1-131,100,Combos,Combos BYBRAND,Brand 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Brand 1 SEO Title,Brand 1 SEO Desc,Brand 1 keywords,brand-1,brand-1.png,"[brand-1-g1.png,brand-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Brand 2,Brand 2 description,Short for Brand 2,brand-2-132,100,Combos,Combos BYBRAND,Brand 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Brand 2 SEO Title,Brand 2 SEO Desc,Brand 2 keywords,brand-2,brand-2.png,"[brand-2-g1.png,brand-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Brand 3,Brand 3 description,Short for Brand 3,brand-3-133,100,Combos,Combos BYBRAND,Brand 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Brand 3 SEO Title,Brand 3 SEO Desc,Brand 3 keywords,brand-3,brand-3.png,"[brand-3-g1.png,brand-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Brand 4,Brand 4 description,Short for Brand 4,brand-4-134,100,Combos,Combos BYBRAND,Brand 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Brand 4 SEO Title,Brand 4 SEO Desc,Brand 4 keywords,brand-4,brand-4.png,"[brand-4-g1.png,brand-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Brand 5,Brand 5 description,Short for Brand 5,brand-5-135,100,Combos,Combos BYBRAND,Brand 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Brand 5 SEO Title,Brand 5 SEO Desc,Brand 5 keywords,brand-5,brand-5.png,"[brand-5-g1.png,brand-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 1,Theme 1 description,Short for Theme 1,theme-1-136,100,Combos,Combos BYTHEME,Theme 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 1 SEO Title,Theme 1 SEO Desc,Theme 1 keywords,theme-1,theme-1.png,"[theme-1-g1.png,theme-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 2,Theme 2 description,Short for Theme 2,theme-2-137,100,Combos,Combos BYTHEME,Theme 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 2 SEO Title,Theme 2 SEO Desc,Theme 2 keywords,theme-2,theme-2.png,"[theme-2-g1.png,theme-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 3,Theme 3 description,Short for Theme 3,theme-3-138,100,Combos,Combos BYTHEME,Theme 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 3 SEO Title,Theme 3 SEO Desc,Theme 3 keywords,theme-3,theme-3.png,"[theme-3-g1.png,theme-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 4,Theme 4 description,Short for Theme 4,theme-4-139,100,Combos,Combos BYTHEME,Theme 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 4 SEO Title,Theme 4 SEO Desc,Theme 4 keywords,theme-4,theme-4.png,"[theme-4-g1.png,theme-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5,Theme 5 description,Short for Theme 5,theme-5-140,100,Combos,Combos BYTHEME,Theme 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-5,theme-5.png,"[theme-5-g1.png,theme-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1,Occasion 1 description,Short for Occasion 1,occasion-1-141,100,Combos,Combos BYOCCASION,Occasion 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-1,occasion-1.png,"[occasion-1-g1.png,occasion-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2,Occasion 2 description,Short for Occasion 2,occasion-2-142,100,Combos,Combos BYOCCASION,Occasion 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-2,occasion-2.png,"[occasion-2-g1.png,occasion-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3,Occasion 3 description,Short for Occasion 3,occasion-3-143,100,Combos,Combos BYOCCASION,Occasion 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-3,occasion-3.png,"[occasion-3-g1.png,occasion-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4,Occasion 4 description,Short for Occasion 4,occasion-4-144,100,Combos,Combos BYOCCASION,Occasion 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-4,occasion-4.png,"[occasion-4-g1.png,occasion-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5,Occasion 5 description,Short for Occasion 5,occasion-5-145,100,Combos,Combos BYOCCASION,Occasion 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-5,occasion-5.png,"[occasion-5-g1.png,occasion-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 1,Combo 1 description,Short for Combo 1,combo-1-146,100,Combos,Combos COMBO,Combo 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 1 SEO Title,Combo 1 SEO Desc,Combo 1 keywords,combo-1,combo-1.png,"[combo-1-g1.png,combo-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 2,Combo 2 description,Short for Combo 2,combo-2-147,100,Combos,Combos COMBO,Combo 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 2 SEO Title,Combo 2 SEO Desc,Combo 2 keywords,combo-2,combo-2.png,"[combo-2-g1.png,combo-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3,Combo 3 description,Short for Combo 3,combo-3-148,100,Combos,Combos COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-3,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4,Combo 4 description,Short for Combo 4,combo-4-149,100,Combos,Combos COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-4,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 5,Combo 5 description,Short for Combo 5,combo-5-150,100,Combos,Combos COMBO,Combo 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 5 SEO Title,Combo 5 SEO Desc,Combo 5 keywords,combo-5,combo-5.png,"[combo-5-g1.png,combo-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1,Type 1 description,Short for Type 1,type-1-151,100,Personalized,Personalized BYTYPE,Type 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-1,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 2,Type 2 description,Short for Type 2,type-2-152,100,Personalized,Personalized BYTYPE,Type 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 2 SEO Title,Type 2 SEO Desc,Type 2 keywords,type-2,type-2.png,"[type-2-g1.png,type-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 3,Type 3 description,Short for Type 3,type-3-153,100,Personalized,Personalized BYTYPE,Type 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 3 SEO Title,Type 3 SEO Desc,Type 3 keywords,type-3,type-3.png,"[type-3-g1.png,type-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 4,Type 4 description,Short for Type 4,type-4-154,100,Personalized,Personalized BYTYPE,Type 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 4 SEO Title,Type 4 SEO Desc,Type 4 keywords,type-4,type-4.png,"[type-4-g1.png,type-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 5,Type 5 description,Short for Type 5,type-5-155,100,Personalized,Personalized BYTYPE,Type 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 5 SEO Title,Type 5 SEO Desc,Type 5 keywords,type-5,type-5.png,"[type-5-g1.png,type-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Brand 1,Brand 1 description,Short for Brand 1,brand-1-156,100,Personalized,Personalized BYBRAND,Brand 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Brand 1 SEO Title,Brand 1 SEO Desc,Brand 1 keywords,brand-1,brand-1.png,"[brand-1-g1.png,brand-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Brand 2,Brand 2 description,Short for Brand 2,brand-2-157,100,Personalized,Personalized BYBRAND,Brand 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Brand 2 SEO Title,Brand 2 SEO Desc,Brand 2 keywords,brand-2,brand-2.png,"[brand-2-g1.png,brand-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Brand 3,Brand 3 description,Short for Brand 3,brand-3-158,100,Personalized,Personalized BYBRAND,Brand 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Brand 3 SEO Title,Brand 3 SEO Desc,Brand 3 keywords,brand-3,brand-3.png,"[brand-3-g1.png,brand-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Brand 4,Brand 4 description,Short for Brand 4,brand-4-159,100,Personalized,Personalized BYBRAND,Brand 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Brand 4 SEO Title,Brand 4 SEO Desc,Brand 4 keywords,brand-4,brand-4.png,"[brand-4-g1.png,brand-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Brand 5,Brand 5 description,Short for Brand 5,brand-5-160,100,Personalized,Personalized BYBRAND,Brand 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Brand 5 SEO Title,Brand 5 SEO Desc,Brand 5 keywords,brand-5,brand-5.png,"[brand-5-g1.png,brand-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 1,Theme 1 description,Short for Theme 1,theme-1-161,100,Personalized,Personalized BYTHEME,Theme 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 1 SEO Title,Theme 1 SEO Desc,Theme 1 keywords,theme-1,theme-1.png,"[theme-1-g1.png,theme-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 2,Theme 2 description,Short for Theme 2,theme-2-162,100,Personalized,Personalized BYTHEME,Theme 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 2 SEO Title,Theme 2 SEO Desc,Theme 2 keywords,theme-2,theme-2.png,"[theme-2-g1.png,theme-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 3,Theme 3 description,Short for Theme 3,theme-3-163,100,Personalized,Personalized BYTHEME,Theme 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 3 SEO Title,Theme 3 SEO Desc,Theme 3 keywords,theme-3,theme-3.png,"[theme-3-g1.png,theme-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 4,Theme 4 description,Short for Theme 4,theme-4-164,100,Personalized,Personalized BYTHEME,Theme 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 4 SEO Title,Theme 4 SEO Desc,Theme 4 keywords,theme-4,theme-4.png,"[theme-4-g1.png,theme-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5,Theme 5 description,Short for Theme 5,theme-5-165,100,Personalized,Personalized BYTHEME,Theme 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-5,theme-5.png,"[theme-5-g1.png,theme-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
