name,description,shortDescription,sku,stock,category,subcategory,subsubcategory,status,featured,newArrival,todaysSpecial,delivery_type,brand,air_purifying,pet_friendly,seoTitle,seoDescription,seoKeywords,slug,mainImage,galleryImages,imagePersonalization,textPersonalization,features,badges,price,discounted_price,variants
Theme 5 (copy auto1975),Theme 5 description,Short for Theme 5,theme-5-auto1975,100,Chocolates,Chocolates BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto1975,almonds-dup172.png,[anniversary-balloons-g2-dup008-dup1236.png,anniversary-cakes-g1-dup009-dup1237.png,anniversary-cakes-g2-dup010-dup1238.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5 (copy auto1976),Theme 5 description,Short for Theme 5,theme-5-auto1976,100,Chocolates,Chocolates BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto1976,anniversary-balloons-dup173.png,[anniversary-chocolates-g1-dup011-dup1239.png,anniversary-chocolates-g2-dup012-dup1240.png,anniversary-dry-fruits-g1-dup013-dup1241.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5 (copy auto1977),Theme 5 description,Short for Theme 5,theme-5-auto1977,100,Chocolates,Chocolates BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto1977,anniversary-cakes-dup174.png,[anniversary-dry-fruits-g2-dup014-dup1242.png,anniversary-flowers-g1-dup015-dup1243.png,anniversary-flowers-g2-dup016-dup1244.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5 (copy auto1978),Theme 5 description,Short for Theme 5,theme-5-auto1978,100,Chocolates,Chocolates BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto1978,anniversary-chocolates-dup175.png,[anniversary-gifts-g1-dup017-dup1245.png,anniversary-gifts-g2-dup018-dup1246.png,anniversary-plants-g1-dup019-dup1247.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5 (copy auto1979),Theme 5 description,Short for Theme 5,theme-5-auto1979,100,Chocolates,Chocolates BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto1979,anniversary-dry-fruits-dup176.png,[anniversary-plants-g2-dup020-dup1248.png,anniversary-sweets-g1-dup021-dup1249.png,anniversary-sweets-g2-dup022-dup1250.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5 (copy auto1980),Theme 5 description,Short for Theme 5,theme-5-auto1980,100,Chocolates,Chocolates BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto1980,anniversary-flowers-dup177.png,[balloons-and-chocolates-g1-dup023-dup1251.png,balloons-and-chocolates-g2-dup024-dup1252.png,balloons-and-flowers-g1-dup025-dup1253.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1,Occasion 1 description,Short for Occasion 1,occasion-1-191,100,Chocolates,Chocolates BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-1-u7,anniversary-gifts-dup178.png,[balloons-and-flowers-g2-dup026-dup1254.png,barbie-doll-cakes-g1-dup027-dup1255.png,barbie-doll-cakes-g2-dup028-dup1256.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto1988),Occasion 1 description,Short for Occasion 1,occasion-1-auto1988,100,Chocolates,Chocolates BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto1988,anniversary-plants-dup179.png,[besan-ladoo-g1-dup029-dup1257.png,besan-ladoo-g2-dup030-dup1258.png,birthday-balloons-g1-dup031-dup1259.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto1989),Occasion 1 description,Short for Occasion 1,occasion-1-auto1989,100,Chocolates,Chocolates BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto1989,anniversary-sweets-dup180.png,[birthday-balloons-g2-dup032-dup1260.png,birthday-cakes-g1-dup033-dup1261.png,birthday-cakes-g2-dup034-dup1262.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto1990),Occasion 1 description,Short for Occasion 1,occasion-1-auto1990,100,Chocolates,Chocolates BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto1990,assorted-flavors-premium-quality-luxury-packaging-dark-chocolate-dup181.png,[birthday-chocolates-g1-dup035-dup1263.png,birthday-chocolates-g2-dup036-dup1264.png,birthday-dry-fruits-g1-dup037-dup1265.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto1991),Occasion 1 description,Short for Occasion 1,occasion-1-auto1991,100,Chocolates,Chocolates BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto1991,balloons-and-chocolates-dup182.png,[birthday-dry-fruits-g2-dup038-dup1266.png,birthday-flowers-g1-dup039-dup1267.png,birthday-flowers-g2-dup040-dup1268.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto1992),Occasion 1 description,Short for Occasion 1,occasion-1-auto1992,100,Chocolates,Chocolates BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto1992,balloons-and-flowers-dup183.png,[birthday-gifts-g1-dup041-dup1269.png,birthday-gifts-g2-dup042-dup1270.png,birthday-plants-g1-dup043-dup1271.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto1993),Occasion 1 description,Short for Occasion 1,occasion-1-auto1993,100,Chocolates,Chocolates BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto1993,barbie-doll-cakes-dup184.png,[birthday-plants-g2-dup044-dup1272.png,birthday-sweets-g1-dup045-dup1273.png,birthday-sweets-g2-dup046-dup1274.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto1994),Occasion 1 description,Short for Occasion 1,occasion-1-auto1994,100,Chocolates,Chocolates BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto1994,besan-ladoo-dup185.png,[black-forest-cakes-g1-dup047-dup1275.png,black-forest-cakes-g2-dup048-dup1276.png,bonsai-plants-g1-dup049-dup1277.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2,Occasion 2 description,Short for Occasion 2,occasion-2-192,100,Chocolates,Chocolates BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-2-u7,birthday-balloons-dup186.png,[bonsai-plants-g2-dup050-dup1278.png,brand-1-g1-dup051-dup1279.png,brand-1-g2-dup052-dup1280.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto1995),Occasion 2 description,Short for Occasion 2,occasion-2-auto1995,100,Chocolates,Chocolates BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto1995,birthday-cakes-dup187.png,[brand-2-g1-dup053-dup1281.png,brand-2-g2-dup054-dup1282.png,brand-3-g1-dup055-dup1283.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto1996),Occasion 2 description,Short for Occasion 2,occasion-2-auto1996,100,Chocolates,Chocolates BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto1996,birthday-chocolates-dup188.png,[brand-3-g2-dup056-dup1284.png,brand-4-g1-dup057-dup1285.png,brand-4-g2-dup058-dup1286.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto1997),Occasion 2 description,Short for Occasion 2,occasion-2-auto1997,100,Chocolates,Chocolates BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto1997,birthday-dry-fruits-dup189.png,[brand-5-g1-dup059-dup1287.png,brand-5-g2-dup060-dup1288.png,brand-combos-g1-dup061-dup1289.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto1998),Occasion 2 description,Short for Occasion 2,occasion-2-auto1998,100,Chocolates,Chocolates BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto1998,birthday-flowers-dup190.png,[brand-combos-g2-dup062-dup1290.png,brand-cushions-g1-dup063-dup1291.png,brand-cushions-g2-dup064-dup1292.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto1999),Occasion 2 description,Short for Occasion 2,occasion-2-auto1999,100,Chocolates,Chocolates BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto1999,birthday-gifts-dup191.png,[butterscotch-cakes-g1-dup065-dup1293.png,butterscotch-cakes-g2-dup066-dup1294.png,cadbury-chocolates-g1-dup067-dup1295.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto2000),Occasion 2 description,Short for Occasion 2,occasion-2-auto2000,100,Chocolates,Chocolates BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto2000,birthday-plants-dup192.png,[cadbury-chocolates-g2-dup068-dup1296.png,cake-combos-g1-dup069-dup1297.png,cake-combos-g2-dup070-dup1298.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto2001),Occasion 2 description,Short for Occasion 2,occasion-2-auto2001,100,Chocolates,Chocolates BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto2001,birthday-sweets-dup193.png,[cake-type-1-1-dup071-dup1299.png,cake-type-2-1-dup072-dup1300.png,cake-type-3-1-dup073-dup1301.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3,Occasion 3 description,Short for Occasion 3,occasion-3-193,100,Chocolates,Chocolates BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-3-u7,black-forest-cakes-dup194.png,[cakes-and-chocolates-g1-dup074-dup1302.png,cakes-and-chocolates-g2-dup075-dup1303.png,cakes-and-flowers-g1-dup076-dup1304.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto2002),Occasion 3 description,Short for Occasion 3,occasion-3-auto2002,100,Chocolates,Chocolates BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto2002,bonsai-plants-dup195.png,[cakes-and-flowers-g2-dup077-dup1305.png,cakes-and-teddies-g1-dup078-dup1306.png,cakes-and-teddies-g2-dup079-dup1307.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto2003),Occasion 3 description,Short for Occasion 3,occasion-3-auto2003,100,Chocolates,Chocolates BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto2003,brand-1-dup196.png,[cartoon-cakes-g1-dup080-dup1308.png,cartoon-cakes-g2-dup081-dup1309.png,chocolate-cakes-g1-dup082-dup1310.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto2004),Occasion 3 description,Short for Occasion 3,occasion-3-auto2004,100,Chocolates,Chocolates BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto2004,brand-2-dup197.png,[chocolate-cakes-g2-dup083-dup1311.png,chocolates-and-flowers-g1-dup084-dup1312.png,chocolates-and-flowers-g2-dup085-dup1313.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto2005),Occasion 3 description,Short for Occasion 3,occasion-3-auto2005,100,Chocolates,Chocolates BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto2005,brand-3-dup198.png,[chocolates-and-sweets-g1-dup086-dup1314.png,chocolates-and-sweets-g2-dup087-dup1315.png,coconut-barfi-g1-dup088-dup1316.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto2006),Occasion 3 description,Short for Occasion 3,occasion-3-auto2006,100,Chocolates,Chocolates BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto2006,brand-4-dup199.png,[coconut-barfi-g2-dup089-dup1317.png,coffee-cakes-g1-dup090-dup1318.png,coffee-cakes-g2-dup091-dup1319.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto2007),Occasion 3 description,Short for Occasion 3,occasion-3-auto2007,100,Chocolates,Chocolates BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto2007,brand-5-dup200.png,[color-1-g1-dup092-dup1320.png,color-1-g2-dup093-dup1321.png,color-2-g1-dup094-dup1322.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto2008),Occasion 3 description,Short for Occasion 3,occasion-3-auto2008,100,Chocolates,Chocolates BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto2008,brand-combos-dup201.png,[color-2-g2-dup095-dup1323.png,color-3-g1-dup096-dup1324.png,color-3-g2-dup097-dup1325.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4,Occasion 4 description,Short for Occasion 4,occasion-4-194,100,Chocolates,Chocolates BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-4-u7,brand-cushions-dup202.png,[color-4-g1-dup098-dup1326.png,color-4-g2-dup099-dup1327.png,color-5-g1-dup100-dup1328.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto2009),Occasion 4 description,Short for Occasion 4,occasion-4-auto2009,100,Chocolates,Chocolates BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto2009,butterscotch-cakes-dup203.png,[color-5-g2-dup101-dup1329.png,combo-1-g1-dup102-dup1330.png,combo-1-g2-dup103-dup1331.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto2010),Occasion 4 description,Short for Occasion 4,occasion-4-auto2010,100,Chocolates,Chocolates BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto2010,cadbury-chocolates-dup204.png,[combo-2-g1-dup104-dup1332.png,combo-2-g2-dup105-dup1333.png,combo-3-g1-dup106-dup1334.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto2011),Occasion 4 description,Short for Occasion 4,occasion-4-auto2011,100,Chocolates,Chocolates BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto2011,cake-combos-dup205.png,[combo-3-g2-dup107-dup1335.png,combo-4-g1-dup108-dup1336.png,combo-4-g2-dup109-dup1337.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto2012),Occasion 4 description,Short for Occasion 4,occasion-4-auto2012,100,Chocolates,Chocolates BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto2012,cake-type-1-dup206.png,[combo-5-g1-dup110-dup1338.png,combo-5-g2-dup111-dup1339.png,combos-and-chocolates-g1-dup112-dup1340.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto2013),Occasion 4 description,Short for Occasion 4,occasion-4-auto2013,100,Chocolates,Chocolates BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto2013,cake-type-2-dup207.png,[combos-and-chocolates-g2-dup113-dup1341.png,combos-and-flowers-g1-dup114-dup1342.png,combos-and-flowers-g2-dup115-dup1343.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto2014),Occasion 4 description,Short for Occasion 4,occasion-4-auto2014,100,Chocolates,Chocolates BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto2014,cake-type-3-dup208.png,[cupcakes-g1-dup116-dup1344.png,cupcakes-g2-dup117-dup1345.png,dark-chocolates-g1-dup118-dup1346.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto2015),Occasion 4 description,Short for Occasion 4,occasion-4-auto2015,100,Chocolates,Chocolates BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto2015,cakes-and-chocolates-dup209.png,[dark-chocolates-g2-dup119-dup1347.png,designer-bouquets-g1-dup120-dup1348.png,designer-bouquets-g2-dup121-dup1349.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5,Occasion 5 description,Short for Occasion 5,occasion-5-195,100,Chocolates,Chocolates BYOCCASION,Occasion 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-5-u7,cakes-and-flowers-dup210.png,[designer-cakes-g1-dup122-dup1350.png,designer-cakes-g2-dup123-dup1351.png,dry-cakes-g1-dup124-dup1352.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto2016),Occasion 5 description,Short for Occasion 5,occasion-5-auto2016,100,Chocolates,Chocolates BYOCCASION,Occasion 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto2016,cakes-and-teddies-dup211.png,[dry-cakes-g2-dup125-dup1353.png,dry-fruits-and-chocolates-g1-dup126-dup1354.png,dry-fruits-and-chocolates-g2-dup127-dup1355.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto2017),Occasion 5 description,Short for Occasion 5,occasion-5-auto2017,100,Chocolates,Chocolates BYOCCASION,Occasion 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto2017,cartoon-cakes-dup212.png,[dry-fruits-and-flowers-g1-dup128-dup1356.png,dry-fruits-and-flowers-g2-dup129-dup1357.png,eggless-cakes-g1-dup130-dup1358.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto2018),Occasion 5 description,Short for Occasion 5,occasion-5-auto2018,100,Chocolates,Chocolates BYOCCASION,Occasion 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto2018,chocolate-cake-mixed-roses-complete-package-same-day-delivery-dup213.png,[eggless-cakes-g2-dup131-dup1359.png,fastrack-watches-g1-dup132-dup1360.png,fastrack-watches-g2-dup133-dup1361.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto2019),Occasion 5 description,Short for Occasion 5,occasion-5-auto2019,100,Chocolates,Chocolates BYOCCASION,Occasion 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto2019,chocolate-cakes-dup214.png,[festival-sweets-g1-dup134-dup1362.png,festival-sweets-g2-dup135-dup1363.png,first-anniversary-cakes-g1-dup136-dup1364.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
